costat,curcd,datafmt,indfmt,consol,sic,datadate,gvkey,cusip,fyr,fyear,csho,dt,prcc_f
A,USD,STD,INDL,C,7323,2020-12-31,139665,615369105,12,2020,187.0930,6943.0000,290.240000000000
A,USD,STD,INDL,C,3672,2020-12-31,139804,87305R109,12,2020,106.7700,868.2080,13.795000000000
I,CAD,STD,INDL,C,1382,2020-12-31,139986,12671H105,12,2020,505.6210,30.2310,0.120000000000
A,USD,STD,INDL,C,3841,2020-12-31,140023,24661P807,12,2020,5.9960,2.9450,17.920000000000
A,USD,STD,INDL,C,2835,2020-12-31,140042,04537Y208,12,2020,104.6200,5.1190,6.710000000000
I,USD,STD,INDL,C,2834,2020-12-31,140044,266605500,12,2020,203.5330,25.8170,2.070000000000
A,USD,STD,INDL,C,4581,2020-12-31,140045,40051E202,12,2020,30.0000,691.8140,164.930000000000
A,USD,STD,INDL,C,3845,2020-12-31,140073,45826H109,12,2020,32.9080,777.5500,81.190000000000
A,USD,STD,INDL,C,1040,2020-12-31,140166,05461V201,12,2020,138.4370,0.0990,0.060100000000
A,CAD,STD,INDL,C,4833,2020-12-31,140167,044919108,12,2020,24.4030,0.7230,0.125000000000
A,CAD,STD,INDL,C,1040,2020-12-31,140187,36315W301,12,2020,46.5660,2.1860,0.250000000000
A,CAD,STD,INDL,C,1090,2020-12-31,140191,34660G104,12,2020,166.8990,0.0000,0.300000000000
A,CAD,STD,INDL,C,1090,2020-12-31,140207,01169F101,12,2020,115.1560,0.4750,0.120000000000
A,CAD,STD,INDL,C,6799,2020-12-31,140222,66611D103,12,2020,2.2450,3.3020,28.000000000000
A,CAD,STD,INDL,C,1040,2020-12-31,140367,208287201,12,2020,132.5870,0.0000,0.185000000000
I,CAD,STD,INDL,C,4955,2020-12-31,140370,29411G106,12,2020,247.1730,4.0190,0.235000000000
A,CAD,STD,INDL,C,1040,2020-12-31,140394,74290F100,12,2020,130.2200,0.2640,1.700000000000
I,USD,STD,INDL,C,2835,2020-12-31,140568,163572209,12,2020,20.1820,25.3960,4.750000000000
A,USD,STD,INDL,C,1040,2020-12-31,140669,782227102,12,2020,544.8110,0.0000,0.033700000000
A,USD,STD,INDL,C,5500,2020-12-31,140756,Y15010104,12,2020,1210.7120,42099.9440,44.600000000000
A,USD,STD,INDL,C,2860,2020-12-31,140982,53224K302,12,2020,6.5670,0.0000,4.230000000000
A,USD,STD,INDL,C,8742,2020-12-31,140988,896288107,12,2020,66.4570,430.0000,80.600000000000
A,USD,STD,INDL,C,4400,2020-12-31,141006,811733104,12,2020,5315.6840,0.0430,0.006340000000
A,CAD,STD,INDL,C,7372,2020-12-31,141119,749093100,12,2020,72.8100,13.2470,1.050000000000
A,USD,STD,INDL,C,1000,2020-12-31,141137,04521V103,12,2020,1479.1140,0.2780,0.050000000000
A,USD,STD,INDL,C,3661,2020-12-31,141178,45782B302,12,2020,99.3990,175.0510,15.470000000000
A,USD,STD,INDL,C,4899,2020-12-31,141239,87943Q109,12,2020,332.0420,4095.5090,15.490000000000
A,CAD,STD,INDL,C,6512,2020-12-31,141257,40637F103,12,2020,123.9400,67.8700,0.750000000000
A,USD,STD,INDL,C,8731,2020-12-31,141277,30063P105,12,2020,159.4230,1751.1430,132.490000000000
I,USD,STD,INDL,C,3674,2020-12-31,141278,619718307,12,2020,3.5540,3.9750,2.440000000000
A,CAD,STD,INDL,C,7372,2020-12-31,141308,03268Y106,12,2020,81.1230,0.2270,0.730000000000
A,CAD,STD,INDL,C,1040,2020-12-31,141309,36112C201,12,2020,83.1460,0.0000,0.040000000000
I,USD,STD,INDL,C,4610,2020-12-31,141363,67058H102,12,2020,109.4680,3683.1240,14.410000000000
A,USD,STD,INDL,C,3843,2020-12-31,141384,016255101,12,2020,78.8600,86.1800,534.380000000000
A,USD,STD,INDL,C,3812,2020-12-31,141459,H2906T109,12,2020,191.5710,94.8320,119.660000000000
I,USD,STD,INDL,C,2836,2020-12-31,141460,81181C104,12,2020,180.9020,74.6330,175.140000000000
A,USD,STD,INDL,C,3826,2020-12-31,141469,416906105,12,2020,39.4070,57.5990,4.290000000000
A,USD,STD,INDL,C,2836,2020-12-31,141496,268158201,12,2020,110.1900,217.8470,4.450000000000
I,CAD,STD,INDL,C,1040,2020-12-31,141498,416190106,12,2020,874.6410,118.5710,0.120000000000
A,CAD,STD,INDL,C,7372,2020-12-31,141537,759887102,12,2020,36.6110,0.2070,0.600000000000
A,CAD,STD,INDL,C,3690,2020-12-31,141662,26780A108,12,2020,380.5140,0.0830,0.590000000000
A,CAD,STD,INDL,C,6798,2020-12-31,141663,49410M102,12,2020,103.2120,1711.4390,17.110000000000
A,USD,STD,INDL,C,8011,2020-12-31,141781,852540301,12,2020,60.7170,3.5410,0.623300000000
A,USD,STD,INDL,C,2836,2020-12-31,141846,004225108,12,2020,159.6380,49.5470,53.460000000000
A,CAD,STD,INDL,C,3612,2020-12-31,141881,408549103,12,2020,11.7450,9.3200,8.470000000000
A,USD,STD,INDL,C,7373,2020-12-31,141887,92346X206,12,2020,5.5970,0.0720,3.600000000000
A,USD,STD,INDL,C,7374,2020-12-31,141913,37940X102,12,2020,298.3320,9845.4860,215.420000000000
I,CAD,STD,INDL,C,1040,2020-12-31,142150,046491106,12,2020,162.7390,0.0000,0.195000000000
I,USD,STD,INDL,C,4610,2020-12-31,142230,559080106,12,2020,223.1200,5143.7070,42.440000000000
A,USD,STD,INDL,C,4812,2020-12-31,142248,02390A101,12,2020,3343.1280,32106.7060,14.540000000000
A,USD,STD,INDL,C,3533,2020-12-31,142260,678026105,12,2020,61.0050,220.3230,5.020000000000
A,USD,STD,INDL,C,1311,2020-12-31,142337,665531307,12,2020,45.9090,944.8430,8.760000000000
A,CAD,STD,INDL,C,1311,2020-12-31,142443,090697103,12,2020,265.9430,788.3320,1.770000000000
A,USD,STD,INDL,C,1220,2020-12-31,142460,704551100,12,2020,97.8000,1614.4000,2.410000000000
A,CAD,STD,INDL,C,7372,2020-12-31,142539,655056109,12,2020,27.2670,0.3200,0.300000000000
A,USD,STD,INDL,C,1311,2020-12-31,142540,126132109,12,2020,446.4750,21843.2120,91.650000000000
A,USD,STD,INDL,C,3730,2020-12-31,142546,568427108,12,2020,33.8690,0.1220,14.540000000000
I,USD,STD,INDL,C,1000,2020-12-31,142932,562568402,12,2020,91.2360,63.9460,1.524990000000
A,USD,STD,INDL,C,2052,2020-12-31,142953,609207105,12,2020,1419.1740,20677.0000,58.470000000000
A,USD,STD,INDL,C,3559,2020-12-31,142956,68213N109,12,2020,42.7830,528.2950,120.020000000000
A,CAD,STD,INDL,C,3842,2020-12-31,143282,805112109,12,2020,51.0440,78.0460,14.460000000000
A,USD,STD,INDL,C,1040,2020-12-31,143297,16890P103,12,2020,396.4140,1225.4960,1.435000000000
A,USD,STD,INDL,C,6311,2020-12-31,143356,744320102,12,2020,396.4370,21061.0000,78.070000000000
A,USD,STD,INDL,C,3841,2020-12-31,143526,76129W105,12,2020,33.9570,3.7800,10.740000000000
I,USD,STD,INDL,C,1600,2020-12-31,143710,96951A104,12,2020,25.3360,34.1510,2.600000000000
I,USD,STD,INDL,C,3841,2020-12-31,143770,64065J403,12,2020,28.9290,9.7510,0.951600000000
A,USD,STD,INDL,C,3826,2020-12-31,143788,75866F101,12,2020,84.7390,0.2800,0.500000000000
A,USD,STD,INDL,C,2836,2020-12-31,143909,31447P100,12,2020,26.0030,0.0000,7.450000000000
A,USD,STD,INDL,C,3480,2020-12-31,143912,05464C101,12,2020,63.7670,24.3830,122.530000000000
A,USD,STD,INDL,C,6141,2020-12-31,143974,018581108,12,2020,49.7000,18608.2000,74.100000000000
A,USD,STD,INDL,C,6411,2020-12-31,144009,G96629103,12,2020,128.9650,6727.0000,210.680000000000
A,USD,STD,INDL,C,1040,2020-12-31,144183,36352H100,12,2020,224.2540,0.5150,1.130000000000
A,USD,STD,INDL,C,7363,2020-12-31,144396,227483104,12,2020,36.1770,77.9770,8.870000000000
A,USD,STD,INDL,C,2040,2020-12-31,144435,H11356104,12,2020,139.7900,5276.0000,65.580000000000
I,USD,STD,INDL,C,3845,2020-12-31,144436,639050103,12,2020,33.9120,72.4380,20.040000000000
A,USD,STD,INDL,C,7370,2020-12-31,144437,693282105,12,2020,36.8500,8.4420,21.600000000000
A,CAD,STD,INDL,C,2810,2020-12-31,144475,16387P103,12,2020,93.1690,1384.2920,5.830000000000
A,USD,STD,INDL,C,6282,2020-12-31,144496,H42097107,12,2020,3551.5780,157736.0000,14.130000000000
A,USD,STD,INDL,C,7363,2020-12-31,144520,001744101,12,2020,47.0530,955.4810,68.250000000000
A,USD,STD,INDL,C,3842,2020-12-31,144559,98956P102,12,2020,207.6000,8419.3000,154.090000000000
A,USD,STD,INDL,C,5500,2020-12-31,144640,043436104,12,2020,19.2850,1523.3000,145.740000000000
A,USD,STD,INDL,C,2836,2020-12-31,145206,67060U208,12,2020,6955.1970,3.4680,0.001200000000
A,USD,STD,INDL,C,2836,2020-12-31,144887,66737P600,12,2020,829.6310,19.2820,1.525000000000
A,USD,STD,INDL,C,4213,2020-12-31,144998,983793100,12,2020,102.0520,8935.0000,119.200000000000
A,CAD,STD,INDL,C,1000,2020-12-31,145000,688274109,12,2020,178.7990,0.0000,0.440000000000
I,USD,STD,INDL,C,5940,2020-12-31,145041,08915P101,12,2020,21.9300,296.1180,10.210000000000
A,USD,STD,INDL,C,6324,2020-12-31,145046,036752103,12,2020,245.4010,20992.0000,321.090000000000
I,USD,STD,INDL,C,1520,2020-12-31,145080,85513Q301,12,2020,4.7980,9.6070,3.590000000000
A,USD,STD,INDL,C,7200,2020-12-31,145308,98262P200,12,2020,68.9730,1616.0930,24.400000000000
A,USD,STD,INDL,C,3620,2020-12-31,145407,168913408,12,2020,3.1770,25.2090,5.090000000000
A,USD,STD,INDL,C,3790,2020-12-31,145409,37944K106,12,2020,668.3380,4.6150,0.047495000000
A,USD,STD,INDL,C,6324,2020-12-31,145552,15135B101,12,2020,581.4790,18317.0000,60.030000000000
A,USD,STD,INDL,C,2836,2020-12-31,145577,76128M108,12,2020,235.9620,39.3930,0.732600000000
A,USD,STD,INDL,C,6282,2020-12-31,145701,74251V102,12,2020,273.3000,4560.7000,49.610000000000
I,USD,STD,INDL,C,1000,2020-12-31,145722,09626M304,12,2020,143.5470,0.0360,1.550000000000
I,CAD,STD,INDL,C,1311,2020-12-31,145812,92340V107,12,2020,530.0360,2416.1000,2.970000000000
A,USD,STD,INDL,C,5531,2020-12-31,145977,00751Y106,12,2020,66.3610,3510.0710,157.510000000000
A,USD,STD,INDL,C,3310,2020-12-31,146117,53634X100,12,2020,914.4500,0.0000,0.083200000000
A,USD,STD,INDL,C,6798,2020-12-31,146140,720190206,12,2020,123.8390,1622.0040,16.230000000000
I,USD,STD,INDL,C,7373,2020-12-31,146171,564563104,12,2020,40.4710,125.7520,88.940000000000
A,USD,STD,INDL,C,3334,2020-12-31,146352,022276109,12,2020,680.9070,10511.0010,8.680000000000
I,USD,STD,INDL,C,8051,2020-12-31,146500,33832D205,12,2020,31.6790,31.5710,6.900000000000
A,USD,STD,INDL,C,2834,2020-12-31,146616,218352102,12,2020,116.7350,2.5510,26.160000000000
I,USD,STD,INDL,C,3845,2020-12-31,146648,232109108,12,2020,17.6790,26.0060,24.110000000000
A,USD,STD,INDL,C,1311,2020-12-31,146659,44183U308,12,2020,6.9780,0.2180,1.750000000000
A,USD,STD,INDL,C,3572,2020-12-31,146734,05548G300,12,2020,0.5830,0.0000,12.000000000000
A,USD,STD,INDL,C,5122,2020-12-31,146775,243443108,12,2020,354.4960,0.0000,0.018000000000
A,USD,STD,INDL,C,2911,2020-12-31,147183,205750409,12,2020,34.9810,3.6120,1.040000000000
A,USD,STD,INDL,C,4813,2020-12-31,147204,19239V302,12,2020,47.2140,1218.0470,59.870000000000
A,USD,STD,INDL,C,7990,2020-12-31,147303,262077100,12,2020,67.3240,258.1340,2.380000000000
A,USD,STD,INDL,C,4512,2020-12-31,147305,477143101,12,2020,316.0000,5728.0000,14.540000000000
I,CAD,STD,INDL,C,6794,2020-12-31,147329,000255109,12,2020,14.0650,59.9350,34.060000000000
A,USD,STD,INDL,C,6211,2020-12-31,147352,61735R203,12,2020,0.6000,0.0000,7.000000000000
A,USD,STD,INDL,C,4412,2020-12-31,147398,G9108L173,12,2020,18.2160,1572.6150,8.030000000000
I,CAD,STD,INDL,C,7373,2020-12-31,147504,30252U303,12,2020,27.2790,8.2250,0.680000000000
A,USD,STD,INDL,C,7841,2020-12-31,147579,64110L106,12,2020,442.8950,18510.8260,540.730000000000
A,USD,STD,INDL,C,7372,2020-12-31,147849,205306103,12,2020,14.4640,83.4270,26.840000000000
A,USD,STD,INDL,C,5961,2020-12-31,147868,690370101,12,2020,42.7680,71.1690,47.970000000000
A,USD,STD,INDL,C,4812,2020-12-31,147891,87265T103,12,2020,865.5640,22.1070,0.030100000000
A,USD,STD,INDL,C,7372,2020-12-31,148170,767292105,12,2020,78.5240,0.0000,16.990000000000
I,USD,STD,INDL,C,2834,2020-12-31,148219,09060J106,12,2020,101.3540,78.9920,4.200000000000
A,USD,STD,INDL,C,1600,2020-12-31,148223,390607109,12,2020,65.0230,389.0860,13.170000000000
A,USD,STD,INDL,C,2834,2020-12-31,148239,16941T401,12,2020,45.5800,5.2930,0.445800000000
I,USD,STD,INDL,C,5500,2020-12-31,148350,89421B109,12,2020,14.5740,2399.8180,32.600000000000
A,USD,STD,INDL,C,3825,2020-12-31,148390,346375108,12,2020,77.4380,69.1940,43.020000000000
A,USD,STD,INDL,C,3721,2020-12-31,148396,98423K405,12,2020,53.1780,2.1040,1.020000000000
A,USD,STD,INDL,C,6331,2020-12-31,148469,78648T100,12,2020,14.8940,61.0000,77.900000000000
A,USD,STD,INDL,C,5812,2020-12-31,148470,75689M101,12,2020,15.5480,691.1520,19.230000000000
A,USD,STD,INDL,C,1040,2020-12-31,148631,54180A106,12,2020,112.2240,0.3750,0.451790000000
A,CAD,STD,INDL,C,6162,2020-12-31,148750,257414102,12,2020,46.6540,149.1760,3.070000000000
A,USD,STD,INDL,C,3690,2020-12-31,148772,14986C102,12,2020,79.1660,13.7400,5.060000000000
A,CAD,STD,INDL,C,2711,2020-12-31,148851,302586201,12,2020,6.9030,0.0000,0.620000000000
I,CAD,STD,INDL,C,5812,2020-12-31,148910,487522104,12,2020,11.3540,129.9680,12.160000000000
A,USD,STD,INDL,C,3050,2020-12-31,148950,29355X107,12,2020,20.5360,536.7000,75.520000000000
A,USD,STD,INDL,C,6200,2020-12-31,149070,12572Q105,12,2020,358.1130,4072.0000,182.050000000000
A,USD,STD,INDL,C,6282,2020-12-31,149082,961765104,12,2020,8.3270,7.8390,14.500000000000
A,USD,STD,INDL,C,4833,2020-12-31,149177,65336K103,12,2020,43.2570,7953.2360,109.190000000000
A,USD,STD,INDL,C,7990,2020-12-31,149318,983134107,12,2020,107.8880,13270.7790,112.830000000000
A,USD,STD,INDL,C,6200,2020-12-31,149337,631103108,12,2020,164.9340,5976.0000,132.740000000000
A,USD,STD,INDL,C,6159,2020-12-31,149379,36117V303,12,2020,50.0540,1.1630,1.880000000000
A,CAD,STD,INDL,C,6794,2020-12-31,149557,101084101,12,2020,21.5210,118.6980,10.830000000000
I,CAD,STD,INDL,C,1090,2020-12-31,149563,902666106,12,2020,452.1860,0.1610,0.260000000000
A,CAD,STD,INDL,C,1040,2020-12-31,149603,165184102,12,2020,56.3070,0.0040,5.260000000000
I,CAD,STD,INDL,C,1000,2020-12-31,152869,591145107,12,2020,120.1210,0.0000,0.055000000000
A,CAD,STD,INDL,C,2090,2020-12-31,149662,871003109,12,2020,9.0790,66.4020,3.060000000000
A,USD,STD,INDL,C,3714,2020-12-31,149683,G2125H101,12,2020,30.8520,13.1910,6.240000000000
A,USD,STD,INDL,C,7370,2020-12-31,149721,89421Q205,12,2020,11.3650,18.0240,9.440000000000
I,USD,STD,INDL,C,6020,2020-12-31,149738,125581801,12,2020,98.6090,6087.2000,35.900000000000
A,CAD,STD,INDL,C,1040,2020-12-31,149819,500583836,12,2020,318.5350,0.0000,0.415000000000
A,USD,STD,INDL,C,5172,2020-12-31,150201,573331105,12,2020,38.8510,539.0930,1.430000000000
A,USD,STD,INDL,C,2834,2020-12-31,150221,363225202,12,2020,57.0770,0.0520,2.240000000000
A,USD,STD,INDL,C,2300,2020-12-31,150278,146229109,12,2020,43.7800,1729.1790,94.070000000000
A,USD,STD,INDL,C,6153,2020-12-31,150477,69354N106,12,2020,45.5850,2718.6370,39.660000000000
A,USD,STD,INDL,C,4213,2020-12-31,150481,78709Y105,12,2020,26.2370,186.5060,180.800000000000
A,USD,STD,INDL,C,7359,2020-12-31,150562,63886Q109,12,2020,13.2580,0.9000,9.480000000000
I,USD,STD,INDL,C,1311,2020-12-31,150699,171798101,12,2020,102.8670,2207.8850,37.510000000000
A,CAD,STD,INDL,C,1000,2020-12-31,150730,69863Q103,12,2020,264.1880,0.0180,0.170000000000
A,USD,STD,INDL,C,8060,2020-12-31,150761,683373401,12,2020,17.5430,48.2950,61.790000000000
A,USD,STD,INDL,C,4213,2020-12-31,150764,87241L109,12,2020,93.3980,1591.7450,51.580000000000
A,USD,STD,INDL,C,6795,2020-12-31,150837,63900P608,12,2020,12.2610,474.9950,13.750000000000
A,CAD,STD,INDL,C,3310,2020-12-31,151365,89467Q200,12,2020,28.5040,71.5860,2.680000000000
A,USD,STD,INDL,C,3841,2020-12-31,151423,640671400,12,2020,9.8730,2.1730,8.580000000000
A,CAD,STD,INDL,C,1000,2020-12-31,151593,882928203,12,2020,21.5770,0.0000,0.090000000000
A,USD,STD,INDL,C,3317,2020-12-31,151933,88031M109,12,2020,590.2680,876.2520,15.950000000000
A,CAD,STD,INDL,C,4512,2020-12-31,152011,301283107,12,2020,35.4720,1206.4220,36.640000000000
A,USD,STD,INDL,C,5122,2020-12-31,152109,05552Q301,12,2020,13.2550,0.8010,1.670000000000
A,USD,STD,INDL,C,6324,2020-12-31,152149,60855R100,12,2020,59.0000,2440.0000,212.680000000000
I,USD,STD,INDL,C,1000,2020-12-31,152290,68752A104,12,2020,42.9580,0.0000,0.241000000000
I,CAD,STD,INDL,C,1311,2020-12-31,152692,714270303,12,2020,61.3050,105.1950,0.080000000000
A,CAD,STD,INDL,C,6798,2020-12-31,152828,019456102,12,2020,127.2590,2882.5300,37.830000000000
A,CAD,STD,INDL,C,7370,2020-12-31,152990,984747204,12,2020,60.4720,0.2600,0.150000000000
A,USD,STD,INDL,C,7361,2020-12-31,153128,443787205,12,2020,2.6850,0.2140,10.500000000000
A,CAD,STD,INDL,C,1000,2020-12-31,153129,76125Y600,12,2020,599.1190,6.8010,0.470000000000
A,USD,STD,INDL,C,6331,2020-12-31,153130,G0692U109,12,2020,84.3530,1449.9580,50.390000000000
A,USD,STD,INDL,C,7370,2020-12-31,153630,84757R208,12,2020,117.8580,0.0000,0.004950000000
A,USD,STD,INDL,C,1000,2020-12-31,153815,29872L206,12,2020,169.7510,0.1880,0.266966000000
A,CAD,STD,INDL,C,6099,2020-12-31,153876,681472106,12,2020,2.4060,1.0390,39.750000000000
A,USD,STD,INDL,C,2836,2020-12-31,153957,10501E300,12,2020,35.1600,7.2170,4.525000000000
A,USD,STD,INDL,C,3661,2020-12-31,154039,64111Q104,12,2020,30.3990,34.6610,40.630000000000
I,CAD,STD,INDL,C,5500,2020-12-31,154093,15712L100,12,2020,15.3640,94.1500,12.760000000000
A,CAD,STD,INDL,C,4931,2020-12-31,154135,493271100,12,2020,221.0230,3432.6250,22.620000000000
A,CAD,STD,INDL,C,7990,2020-12-31,154235,36468B104,12,2020,23.3810,35.4000,5.810000000000
A,USD,STD,INDL,C,9995,2020-12-31,154274,095228102,12,2020,729.4830,0.0000,0.033250000000
I,USD,STD,INDL,C,1311,2020-12-31,154357,74733V100,12,2020,242.6000,1644.3000,2.390000000000
A,USD,STD,INDL,C,2836,2020-12-31,154605,684023609,12,2020,91.7670,0.6710,0.449000000000
I,CAD,STD,INDL,C,4991,2020-12-31,154653,45790B104,12,2020,174.5830,4986.6880,27.370000000000
A,USD,STD,INDL,C,6798,2020-12-31,154739,376536108,12,2020,36.0820,674.3790,18.000000000000
A,USD,STD,INDL,C,4100,2020-12-31,154758,60783X104,12,2020,14.2830,517.7390,138.630000000000
I,USD,STD,INDL,C,8011,2020-12-31,154773,12626F105,12,2020,71.6750,71.7060,2.330000000000
A,CAD,STD,INDL,C,1311,2020-12-31,154774,67072Q104,12,2020,225.8370,706.3560,0.940000000000
A,CAD,STD,INDL,C,1311,2020-12-31,155224,74836K100,12,2020,427.5160,0.2550,0.235000000000
A,USD,STD,INDL,C,1090,2020-12-31,155225,75381M102,12,2020,104.8950,0.0000,1.075000000000
I,USD,STD,INDL,C,4512,2020-12-31,155280,00922R105,12,2020,59.5600,1547.9890,31.340000000000
A,CAD,STD,INDL,C,2741,2020-12-31,155313,985572106,12,2020,27.8290,153.9890,12.530000000000
A,USD,STD,INDL,C,2836,2020-12-31,155387,14147L108,12,2020,36.7810,0.8700,17.990000000000
I,USD,STD,INDL,C,1311,2020-12-31,155393,966387508,12,2020,38.0510,399.4140,25.000000000000
A,USD,STD,INDL,C,5010,2020-12-31,155394,501889208,12,2020,303.5530,4290.9120,35.240000000000
A,CAD,STD,INDL,C,6798,2020-12-31,155458,387437205,12,2020,61.6880,2211.8950,77.900000000000
A,CAD,STD,INDL,C,6531,2020-12-31,155519,10808B108,12,2020,9.4840,122.6280,14.800000000000
A,USD,STD,INDL,C,6141,2020-12-31,155738,64031N108,12,2020,38.3490,19339.4590,71.240000000000
A,USD,STD,INDL,C,6798,2020-12-31,155754,044103794,12,2020,64.3630,3774.2200,2.590000000000
A,USD,STD,INDL,C,7370,2020-12-31,155894,68217M107,12,2020,4.6850,7.6450,5.040000000000
I,CAD,STD,INDL,C,1311,2020-12-31,156093,226533107,12,2020,151.1820,335.7640,0.560000000000
A,USD,STD,INDL,C,7372,2020-12-31,156153,00676P107,12,2020,104.7750,923.4860,20.900000000000
I,USD,STD,INDL,C,6172,2020-12-31,156157,571157106,12,2020,11.9750,39.3650,12.240000000000
I,USD,STD,INDL,C,6311,2020-12-31,156383,025676206,12,2020,95.7210,573.7800,27.660000000000
A,USD,STD,INDL,C,6331,2020-12-31,156384,37959R103,12,2020,14.3970,149.2380,28.590000000000
A,USD,STD,INDL,C,2890,2020-12-31,156578,00770C101,12,2020,18.5230,26.8780,5.500000000000
I,USD,STD,INDL,C,2836,2020-12-31,156617,00484M700,12,2020,56.8210,259.9490,0.690100000000
A,USD,STD,INDL,C,2510,2020-12-31,156861,88023U101,12,2020,204.9000,1703.0000,27.000000000000
A,USD,STD,INDL,C,6199,2020-12-31,156953,432748101,12,2020,82.1850,579.3080,27.510000000000
A,USD,STD,INDL,C,6351,2020-12-31,157057,04621X108,12,2020,57.9680,2330.6000,136.220000000000
A,USD,STD,INDL,C,1400,2020-12-31,157153,20451N101,12,2020,33.9590,1369.3000,61.720000000000
A,USD,STD,INDL,C,2834,2020-12-31,157234,58463A105,12,2020,4066.4970,10.1960,0.017900000000
A,CAD,STD,INDL,C,6798,2020-12-31,157293,16141A103,12,2020,214.0790,2517.8930,11.190000000000
A,USD,STD,INDL,C,2810,2020-12-31,157354,50105F105,12,2020,115.5430,512.9000,14.910000000000
A,USD,STD,INDL,C,4700,2020-12-31,157413,89677Q107,12,2020,599.6270,4606.0510,33.730000000000
A,USD,STD,INDL,C,6797,2020-12-31,157452,69181V107,12,2020,49.5900,106.8630,3.050000000000
A,CAD,STD,INDL,C,7830,2020-12-31,157476,172454100,12,2020,63.3330,1896.1960,9.270000000000
A,CAD,STD,INDL,C,1040,2020-12-31,157481,626135107,12,2020,81.4450,0.0000,0.200000000000
A,CAD,STD,INDL,C,6211,2020-12-31,157655,74971G401,12,2020,158.1080,137.6620,1.740000000000
I,USD,STD,INDL,C,6798,2020-12-31,157679,84860W300,12,2020,114.8130,2512.6380,40.170000000000
A,USD,STD,INDL,C,7389,2020-12-31,157755,56624R108,12,2020,41.1230,4.9630,1.960000000000
A,USD,STD,INDL,C,1220,2020-12-31,157793,844375105,12,2020,272.7030,90.9780,0.001100000000
A,USD,STD,INDL,C,0100,2020-12-31,157875,92707Y108,12,2020,66.9120,68.0760,10.140000000000
A,USD,STD,INDL,C,6351,2020-12-31,157955,G0585R106,12,2020,77.5470,1343.0000,31.490000000000
A,USD,STD,INDL,C,6798,2020-12-31,158053,649604840,12,2020,377.7440,190.9270,3.690000000000
A,USD,STD,INDL,C,2836,2020-12-31,158055,26745T101,12,2020,27.4940,0.0000,5.380000000000
A,USD,STD,INDL,C,6311,2020-12-31,158354,37247D106,12,2020,505.8000,3601.0000,3.780000000000
A,CAD,STD,INDL,C,7389,2020-12-31,158436,60447G109,12,2020,219.8770,18.2030,0.040000000000
A,USD,STD,INDL,C,2834,2020-12-31,158563,23282W605,12,2020,71.0150,305.0060,20.780000000000
I,USD,STD,INDL,C,7500,2020-12-31,158737,78469C103,12,2020,23.0880,687.6000,28.830000000000
A,USD,STD,INDL,C,6200,2020-12-31,158742,57060D108,12,2020,38.0050,93.6120,570.560000000000
A,USD,STD,INDL,C,2000,2020-12-31,158743,05508R106,12,2020,64.2530,2369.0790,27.730000000000
A,CAD,STD,INDL,C,6798,2020-12-31,158765,04315L105,12,2020,134.6430,2396.9020,10.660000000000
A,CAD,STD,INDL,C,5912,2020-12-31,158779,14173C105,12,2020,24.7920,85.8080,3.840000000000
A,USD,STD,INDL,C,6798,2020-12-31,160173,038923108,12,2020,123.1810,5896.3190,14.180000000000
A,USD,STD,INDL,C,2090,2020-12-31,160196,72703U201,12,2020,11.8100,0.0000,2.230000000000
I,USD,STD,INDL,C,6531,2020-12-31,160207,86184W106,12,2020,117.8710,329.6630,2.630000000000
A,USD,STD,INDL,C,5812,2020-12-31,160211,25754A201,12,2020,38.8680,4357.0020,383.460000000000
A,USD,STD,INDL,C,7389,2020-12-31,160225,57636Q104,12,2020,995.2000,13523.0000,356.940000000000
A,CAD,STD,INDL,C,3564,2020-12-31,160291,09068G104,12,2020,38.6620,0.8280,0.540000000000
I,CAD,STD,INDL,C,7011,2020-12-31,160295,51222P109,12,2020,19.5580,32.6130,0.040000000000
A,USD,STD,INDL,C,7370,2020-12-31,160329,02079K305,12,2020,675.2220,26873.0000,1752.640000000000
A,USD,STD,INDL,C,2836,2020-12-31,160340,56400P706,12,2020,242.1170,123.4370,3.130000000000
A,USD,STD,INDL,C,1311,2020-12-31,160341,92922P106,12,2020,142.3050,637.0400,2.170000000000
A,USD,STD,INDL,C,7372,2020-12-31,160367,141743104,12,2020,139.3810,100.4640,0.055000000000
A,USD,STD,INDL,C,6200,2020-12-31,160373,617700109,12,2020,42.8980,626.7000,231.570000000000
A,USD,STD,INDL,C,3845,2020-12-31,160375,85916J409,12,2020,73.6900,4.4450,5.090000000000
A,USD,STD,INDL,C,5812,2020-12-31,160376,882681109,12,2020,69.5620,833.5640,78.160000000000
A,USD,STD,INDL,C,6141,2020-12-31,160417,74729T101,12,2020,17.3330,39.5190,0.266000000000
A,CAD,STD,INDL,C,5030,2020-12-31,160424,25703L100,12,2020,77.9360,348.9510,7.670000000000
A,CAD,STD,INDL,C,3523,2020-12-31,160453,001181106,12,2020,18.7180,871.5840,29.810000000000
A,USD,STD,INDL,C,6798,2020-12-31,160479,30225T102,12,2020,131.3580,6064.7910,115.860000000000
I,USD,STD,INDL,C,3841,2020-12-31,160488,641255880,12,2020,3.7940,1.0610,3.160000000000
A,USD,STD,INDL,C,6797,2020-12-31,160541,427096508,12,2020,114.7260,1295.9500,14.420000000000
